movie,sentence,score
닥터 스트레인지: 대혼돈의 멀티버스,그럭저럭 재밌게 보았으나 무서운 걸 싫어해서 중간중간 좀 힘들었습니다,8
신데렐라 스토리,현대판 신데렐라 스토리.. 유치한면도 있지만 볼만했다..,8
민스미트 작전,보이지않는 검이 가장무서운법.,8
닥터 스트레인지: 대혼돈의 멀티버스,다른 시리즈처럼 완전 재미있다 이정도는 아니고  볼만하다는정도 마블 팬으로써 기대를 많이 했는데 약간 아쉽네요ㅜㅜ ,8
해피 엔드,오프닝5분은 한국에로의 신기원..그녀의 몸부림. 그 아슬아슬한 쾌락.,8
뜨거운 피,별볼일없는 스토리로 반전을 줘가면서 지루하지 않게 만들었으나 내용자체는 그저그런 스토리 하지만 배우들의 연기와 조연출 및 감독의 디테일한 부분제일 아쉬운건 제목을 차라리 &amp;#39;구암&amp;#39;이나 이겼지만 졌다 등으로 지었다면 어땠을까..,8
닥터 스트레인지: 대혼돈의 멀티버스,마블 영화에 호러스러운 연출이 많이 나와서 당황스러웠다.,8
그렇게 아버지가 된다,그냥 주어지는것은 아무것도 없다,8
트루먼 쇼,짐캐리의 무한한 상상력이 재밌는 영화.현실을 직시하고 관통하는 능력을 가진 작품이라고 생각한다.,8
민스미트 작전,일편 문학적이네요. 전쟁중인데 스파이보다 작가가 많다는 첨리의 대사가 기억에 남습니다.,8
신부 수업,생각보다 평점이 낮은데도 불구하고 볼 때마다 신선하고 아련한 첫사랑의 추억같은 영화.재방 삼방 해도  계속 보게 되는 거 보면 어떤 끌림이 분명있다.,8
닥터 스트레인지: 대혼돈의 멀티버스,스타일이 독특해서 나름 재밌었어요. 12세는 확실히 아니에요.,8
뜨거운 피,주연들의 연기는 좋았다 하지만 기존의 조폭영화와 크게 다른 느낌은 없었다. 탑이 되던 밑바닥이 되던 쓸쓸하고 고독한 자리라는데 공감했다! ,8
뜨거운 피,주연들의 연기는 좋았다 하지만 기존의 조폭영화와 크게 다른 느낌은 없었다. 탑이 되던 밑바닥이 되던 쓸쓸하고 고독한 자리라는데 공감했다! ,8
어부바,"오랫만에 가족영화 봤습니다 뒷자리에 중년 아저씨가 박장대소 하면서 보는데,, 덩달아 나도 시원하게 웃으면서 봤어요 장발 빌런 연가 아주 좋았음 ",8
더 배트맨,솔직히 기대가 컸던만큼 실망도 클줄 알았는데그래도 배트맨의 이름에 실망스럽지 않은 작품이었다.연출이 때로는 다큐같기도 애니메이션의 한 장면같기도 했었던상당히 오묘한 맛이 있는 영화였지만 뭔가 큰거 한방이 부족한 느낌을 지울수가 없었다.우리가 놀란의 다크나이트시리즈나 호아킨 피닉스의 조커에 익숙해져서 그런 건지는 몰라도그 특유의 캐릭터성이나 웅장한브금 텀블러의 웅장함등등그런 무게감있고 뽕차는 면은 없어서 잘 만든 영화라고는 생각하지만깊은 울림 즉 강력한 한방이 부족한 느낌이다.배트카도 좀 가벼워 보여서 아쉬웠고중간중간 DC도 피해갈 수 없는 PC가 묻어서 중간에 몰입이 깨진것도 있었던 것도 큰듯하고두뇌싸움과 추적이 주를 이루고 빌런과의 직접적인 1대1 대결이 없이무력한 마무리에 아쉬웠던 것도 크다.그래도 배트맨 특유의 세계관과 느낌을 잘 계승한 것은 칭찬해주고 싶다. ,8
스텔라,"한번은 빵터지게 웃었고 한번은 슬펐고, 뭔가 추억에 대한 애환 아버지에 대한 그리움을 표현하려한 느낌! 불타는 청춘에 나온 그 어머니가 두컷정도 밖에 안나와서 아쉬웠네요! 손호준 원맨쇼느낌! ",8
닥터 스트레인지: 대혼돈의 멀티버스,기대없이 보면 잼남. 샘레이미식 B급 공포영화 느낌이 좋았음.,8
자칼,"황당한 부분이 많아요. 갑분싸 첩자, 소령의 존재감,여성 독립투사의 요상한 정체성, 테러범 같지 않은 리차드 기어, 타겟이 밝혀지는 방법 등",8
드래그 미 투 헬,"닥터스트레인지2 보고 샘 레이미 감독의 드래그 미 투 헬이 생각나서 오랜만에 봤는데, 특유의 유머와 연출이 좋았다. 여전히 이 영화 속 할머니는 무섭고 싫다..",8
진범,몰입감있게 볼만하네요,8
문폴,결말을 좀 더 넣어줬으면 더 재밌었을듯,8
닥터 스트레인지: 대혼돈의 멀티버스,"덕후에겐 갈수록 흥미진진, 뉴비에겐 갈수록 오리무중",8
승리호,초반부 중반부는 조금 지루할순있어도 후반부로 진입하는 순간 너무 재밌고 슬프다 딸바보가 안됄수없다...  결혼 하더래도 딸바보가 되고싶고 내 딸아이를 소중하게 목숨받쳐 구하고싶은 스토리가 아닐까싶다 여기서 킥포인트 타이거 삼촌이다 나도 이런 삼촌과 또한 아빠가 되고싶다 ㅠㅠㅠㅠ,8
인사동 스캔들,"개인적으로 정말 좋아하는 한국영화이자 인생영화중 하나. 한국 드라마나 영화에 자주 들어가는 코드인 연애, 사랑이나 신파가 없으며 주인공 일행들의 호쾌한 모습이 특히 마음에 든 작품임. 다만 좀 뜬금없는 장면도 다수 있고 개연성은 그렇게 나쁘지 않지만 작 중 장면들의 떡밥들이 대부분 수습되지 않은채로 끝나기에 이걸 다른 사람들에게 추천할 만한 영화라고 하기엔 무리가 있음. 다만 난 정말 재밌게 본 영화라 일부 대사들까지 외웠을 정도로 몇번이고 계속 보게 되더라. B급 쌈마이한 영화라도 상관없이 재미있게 볼 영화 찾는다면 인사동 스캔들 진짜 추천함",8
쇼생크 탈출,코가 찡하게 진심으로 너무 재밌다..,8
007 어나더 데이,20년 된 영환데 신의 지팡이도 나오고 홀로그램 기술도 나오고 ㅋㅋ 그들의 계획을 잘보여주는 영화네요 ~~,8
이스케이프 룸 2: 노 웨이 아웃,1보다 2가 더 재밌네요ㅋㅋ,8
니 부모 얼굴이 보고 싶다,기대를 안하고 보면 괜찮고 개연성이 있어서 볼때 힘들진 않았다오랫만에 영화관가니 적응이 조금 안됨풍경나오는것도 바라보고있기 좋았다,8
나의 특별한 형제,"장애인, 비장애인에 대한 차별 없는 시선이 좋았다. 오늘의 나에게 감사하며 영화에서 말한 것처럼 끝까지 살아갈 책임을 다하겠다.",8
닥터 스트레인지: 대혼돈의 멀티버스,약간 뜬금없음 그리고 진짜 무서움 거의 발작하면서 봄,8
어벤져스: 엔드게임,"타노스 의 헌명한 판단 , 예측, 예상, 그리고 무력 개소름돋는다고 보면된다. 마치 삼국지 황우,여포,척준경 처럼 혼자서",8
니 부모 얼굴이 보고 싶다,미쳤다... 말로 표현할 수 없는 답답함연기도 최고,8
뜨거운 피,좋습니다 다만 어차피 내용이이런거18세로해서 차라리 더 쎄게갔다면 좋았을거같습니다,8
콰이어트 플레이스 2,"전작의 산뜻한 놀라움은 사라졌지만, 존 크래신스키의 연출력은 유지된다.",8
니 부모 얼굴이 보고 싶다,배우들이 은근 짱짱하네요,8
민스미트 작전,잘 보고 왔어요 ㅎㅎ,8
민스미트 작전,"아무도 모르게 수고하셨던 분들에게 감사드립니다만, 영화는 강약조절이 덜 되지 않았나... 합니다",8
봄날,다들 출중한 연기력인데 정석용 연기가 원탑이였음,8
닥터 스트레인지: 대혼돈의 멀티버스,와 닥터스트레인지다~~하고 보러온 잼민이들이 식겁하고 돌아갈 샘레이미의 멀티버스,8
우연과 상상,누구나 흔히 느끼고 생각해봤을 일상의 이야기를 담담하지만 진진하고 흥미롭게 연출/연기삶에대한 가볍지만은 않은 고찰,8
맨 인 더 다크 2 ,전개가 빨라서 지루할 틈 없이 잘 봤어요,8
닥터 스트레인지: 대혼돈의 멀티버스,완다비전의 그 완다 맞음?? 하루아침에 살인자가 되어있네...감독 완다비전은 보고 영화 만든건지 ㅠㅠ,8
우연과 상상,총 세가지 이야기중에 마지막 편만 좋았지만 그 한편을 위해 볼 가치가 있었다 제목에 너무 충실하면서 행복해지는 영화였음,8
날씨의 아이,동경 침몰은 두 아이들로부터 시작됐다...,8
한니발,나쁘지 않은데 자꾸 전작 이야기하면서 까내리네요 단면적인것만 보지 말고입체적인 캐릭터를 봐야합니다 뭐 사람 취향과 시선은 다 다르니까요,8
닥터 스트레인지: 대혼돈의 멀티버스,당황스러움의 연속.영상미는 기대했던 대로 뛰어나지만 개연성이 아쉬웠습니다.,8
닥터 스트레인지: 대혼돈의 멀티버스,나만 멀미 오지게 낫나 보고나서 멀미나갖고 힘들었다....,8
조강지처 클럽,시간가는줄 모르고 재밌게 보았습니다,8
우연과 상상,빛이 사라진 자리에 우연과 상상을 더해,8
닥터 스트레인지: 대혼돈의 멀티버스,볼만한데 기대보다는 살짝 아쉬웠음 ,8
그날,브이의 다이아나가 로즈로 나온다. 영화 스토리보다 이게 더 충격적이고 무섭다.,8
배드 가이즈,초반 연출이 좀 유치했지만 교훈은 좋았다. 착한영화다. 일주일 내내 회사사람에게 투덜거렸던 자신을 반성하게 됐다. 그 사람이 나쁜 사람이라 그랬던게 아니지.. ,8
아제 아제 바라아제,오늘에서야 강수연님 나온 아제아제바라아제를 봤네요.. 진정한연기파배우강수연..고유한 목소리 맑은눈빛  벌써그리워지네요....삼가고인의명복을빕니다,8
특송,아역 발암정도면 발암도 아니지 박소담이 액션도 되는걸 몰랐네 열심히 한거 같네 소담이 연기는 말한거 없고 송새벽은 빙의 에서 처음 봤는데 연기 잘한다 싶었는데 여기서도 잘하네 발암 거의 없이 가볍게 볼만함,8
원스 어폰 어 타임... 인 할리우드,미국의 60~70년대를 알아야 충분히 즐길 수 있기에 만점은 아니지만 타란티노식 &amp;#39;적이어도 되는 자들&amp;#39;에 대한 복수는 언제나 통쾌하지 ,8
닥터 스트레인지: 대혼돈의 멀티버스,8점은 되는 영화임! 영상에사 자본이 느껴짐... 수 ,8
올 더 머니,저 정도는 돼야 60년대 1조는 버는 갑네 재밌네,8
닥터 스트레인지: 대혼돈의 멀티버스,호러인줄 모르고 봤다가 무서워서 조금 쫄았네,8
아제 아제 바라아제,강간시도(일방적 로맨스)보는거 자체에 트라우마 있거나 보기 괴로운 사람들은 괜히 시도하지 마시길. 보다 토할뻔. ,8
최종병기 활,호랑이는 건들지 마라~,8
배드 가이즈,뻔한 이야기지만 매력있는 캐릭터들이 너무 귀여워요,8
신의 한 수: 귀수편,재밌네요아역연기도 좋고 권상우 액션씬도 좋고,8
닥터 스트레인지: 대혼돈의 멀티버스,영상미는 정말 좋았지만 이건 완다의 멀티버스....ㅠ,8
스켈리톤 키,검색해보기 전에는 2005년작이라고 상상도 못했다.  개띵작,8
뜨거운 피,아미연기가좋았어요ㅠ,8
닥터 스트레인지: 대혼돈의 멀티버스,약간의 오바가 잇지만 충분히 감상할만하다,8
닥터 스트레인지: 대혼돈의 멀티버스,볼만했어요. 완다비전을 봐야하나.. ,8
닥터 스트레인지: 대혼돈의 멀티버스,볼만하고 재밌였다 음표는 좀 개연성없고 뜬금없었다 ㄷ근데 무서운장면이 많았다 뉴욕나와서 좋았다 ,8
마이 뉴욕 다이어리,문학을 사랑하는 이들에게 주는 설렘만으로도 볼만했던 제법 소설같은 영화. 레이첼커스크까지 등장한 건 선물 같은 느낌,8
서스페리아 1977,모든 억지스러운 장면과 음악이 자꾸만 생각나게 만드는영화 ,8
범죄의 재구성,지금 다시 봐도 재미있네요.,8
닥터 스트레인지: 대혼돈의 멀티버스,중간중간 유치하긴 하지만 볼만했어요~ 완다비전 보고나면 더 재밌게 볼 수 있어요. 줄거리 모르고 갔는데 호러 느낌도 좀 나고 퍼스트어벤져생각도 나네요,8
닥터 스트레인지: 대혼돈의 멀티버스,"아이언맨이 있을때의 마블이 그립긴한데, 새로운 마블도 매력은 있다. 확실히 이젠 디즈니플러스 드라마없이는 백프로 이해하긴 힘들듯하다.",8
닥터 스트레인지: 대혼돈의 멀티버스,명작까지는 아니지만 볼만했습니다.,8
최종병기 활,여긴 댓글에 왜이리 병 ㅅ ㅣㄴ들이 많냐ㅋㅋㅋ,8
닥터 스트레인지: 대혼돈의 멀티버스,"이전 시리즈들과 다르게 너무 공포영화 삘이 많이 나서 아쉬웠어여,, 감독이 공포영화 참고 많이했나봐여 무섭",8
특송,재밋서영 킬링타임으로 굿,8
세상끝의 사랑,"영화 보고 난 후에도 마음이 너무 아프더라고요. 복잡미묘한 사람의 감정에 대해 생각해 볼 수 있는 영화에요. 자녀가 있는 아버지, 어머니들이 재혼할 땐 정말 신중해야겠다는 생각도 들고, 방법이나 표현이 서툴렀어도 엄마가 딸을 진짜 사랑했구나.. 느껴져서 더 슬펐어요. ",8
맘마미아!2,뮤지컬 맘마미아는 영화1편의 내용이다. 그래서 사실 속편은 나올수 없는 구조이다. 억지로 짜맞춘 듯한 느낌이 강한 부분이 많다. 그런들 어떠하리 신나면 그만이지.,8
그린 북,혐오가 만연한 사회 속 지탱하는 둘을 무겁지 않게 풀어갔다,8
닥터 스트레인지: 대혼돈의 멀티버스,마블 유니버스가 이렇게 확장되네요. 마지막 마무리는 살짝 아쉽습니다.,8
닥터 스트레인지: 대혼돈의 멀티버스,오랜만에 극장에서 팝콘과 함께 하니 재밌네요. 마블은 극장에서,8
녹차의 맛,세상에 대한 관심이 없는 사람 냄새나는 흙으로 만든 영화 ,8
배드 가이즈,개성강한 다양한 동물 캐릭터들의 잘 맞는 호흡과 지루하지 않은 발랄유쾌한 전체흐름이 흠잡을게 없다,8
닥터 스트레인지: 대혼돈의 멀티버스,그럭저럭 재밌게 봤음. 예전 인피니티워 스토리라인과 비교시 많이 후달리지만 그래도 최근에 나오는 영화 중 가장 재밌는 것은 부정할 수 없다. 물론 이상한 부분 많지만 그냥 그러려니 하면서 봐야됨..,8
닥터 스트레인지: 대혼돈의 멀티버스,평행우주세계를 멋드러지게 잘표현함,8
특종: 량첸살인기,가벼운 영화일 줄 알았는데 시나리오가 사회적 허점을 꼬집고 연기력들도 다들 뛰어난 게 매력있었어요. ,8
랜드,여러가지 생각이 든다. 주인공도 남성도 주위 사람들도,8
스파이더맨: 노 웨이 홈,이 영화의 최고 빌럼 콤비는 스파이더맨과 메이,8
우연과 상상,나는 과연 가상의 동창을 만나면 무슨 얘기를 할까,8
닥터 스트레인지: 대혼돈의 멀티버스,호러영화 연출이 많으니 깜놀주의,8
인비저블맨,무서운거 귀신나오는거 잘 못보는분들도 재밌게 볼 수 있는 영화라 생각스토리도 괜찮고 잔인한장면도 많이 없는편,8
닥터 스트레인지: 대혼돈의 멀티버스,인피니티워랑 엔드게임이 눈을 너무 높여놨음 분명 아쉬운점은 있지만 그냥저냥 무난함,8
닥터 스트레인지: 대혼돈의 멀티버스,믿고 보는 마블!!! 쿠키영상은 2개입니다.,8
착한여자,"저는 굉장히 재밌게 봤습니다.일단 엄마 역할 분의 생활연기 지렸구요.주연서 배우가 정말 혼자서 고군분투..정말 하드캐리 고생 많이 한 영화라고 생각합니다.무엇보다 그 시절 주연서님처럼 예쁘게 태어난 여성의 삶이 얼마나 고된지 제대로 보여주네요.만주 가는 남친한테 겁탈에 가깝게 두번이나 당했고요(그나마 서로 젊어서 좋아한 듯)만갑아재한테 강간당하고요. 만갑아재한테 강간당한걸로 협박당해서 김씨닮은놈한테 겁탈당하고요유부남 선생 역시 그냥 가볍게 관계 가지고요...(이것도 선생 좋아해서 그나마 고통이 덜했을듯)집안 형편때문에 만갑이한테 돈받고 관계가졌는데, 그걸로 창녀취급당하고 개욕먹고...맏이라서 동생들 챙겨야하고, 밭일도 해야하고...애비 도박빚때문에 원치않는 왕서방 아재한테 첩으로 억지로 팔려가듯 시집가고... 성노예 취급에.. 약먹이고 SM플까지...정말 불쌍했습니다 ㅠㅠ만주놈이 구하러 오긴 했지만, 그놈도 첨에 두번 겁탈한 것 땜시 그리 좋아보이진 않네요...암튼 주연서 배우님 밤에 흰 잠옷?! 입은 모습과 실루엣이 넘나 아름다웠고요.만갑이 부인 긴치마 입은채로 관계가지는 모습도 너무나 아름다웠습니다. 고문장면에서 빨갱이 몰이는 정치색이 과하게 들어간 것 같아서 좀 부적절했다고 봅니다. 그래도 종합적으로 명작이라고 생각해요! 주연서배우님 정말 고생많으셨습니다 ㅠㅠ",8
민스미트 작전,전쟁을 승리로 이끈 잘된 작전을 그리고.지금도 못된자의 아집으로 전쟁이 일어나고,8
쉘 위 댄스,진짜 오랫만에 다시 보는데 여전한 재미. 그리고 울컥함.,8
"파리, 13구",관계장애에 관한 이렇게 유니크하고 섹시한 청불 흑백 프렌치필름이라니!나 청불 좋아했네.쁘띠마망 티탄 프랑스 레벤느망에 이어 5연속 thumbs up!요즘 프랑스영화에 무슨일이.,8
어부바,"스토리 연결이 살짝 매끄럽지않은 부분도 있었지만, 전체적으로 소소한 웃음을 주는 부분도 많았고 감동적인 포인트도 많았습니다. 가볍게 보기에는 좋은 영화라고 생각합니다",8
닥터 스트레인지: 대혼돈의 멀티버스,마블의 감성이 뭔가 달라진듯 ,8
닥터 스트레인지: 대혼돈의 멀티버스,좀 잔인한거 빼고는 재밌었어요,8
라스트 듀얼: 최후의 결투,같은 장면을 시점 다르게 보여주는 연출인데 약간씩 디테일이 다르게 나오는게 관전 포인트중 하나인듯,8
닥터 스트레인지: 대혼돈의 멀티버스,호러장면들이 제일 인상이 깊었다 볼때마다 조금 무서웠음,8
죄 많은 여인,"최무룡, 윤정희, 남궁원, 황정순, 송승환",8
낙원의 밤,개인적으로참 재밌게봤는데 평점이 낮아서 안타깝네요. ,8
닥터 스트레인지: 대혼돈의 멀티버스,너무 샘레이미 색깔이 강하다 느꼈다... 스무스하지 못한 영상 흐름이랄까... 스토리에 집중이 안됐고 마블 보면서 영상미가 아쉽다고 느낀건 처음이었던거 같다... 화려하지만 어색한 느낌이 많았다.... 다음 연출은 잘 부탁드려요...  아이언맨 1 부터 한편도 빠지지 않고 영화관에서 봤고 집에서 정주행도 몇번 하고 디플 구독까지 했는데 전의 감동을 계속 이어나가줬으면... 세대 교체든 뭐든 다 수용할 자신 있으니까... 감동 지켜주세요....,8
"파리, 13구",사랑과 섹스와 외로움의 삼각관계,8
닥터 스트레인지: 대혼돈의 멀티버스,마블코믹스가 아니라 마블호러스 였음 꿀잼!,8
구타유발자들,연기가 압권이다.그들만 아는 비밀스러운 공간에서 절대적 폭력이 자행된다.폭력은 폭력을 낳고 끊임없이 이어진다.긴장감이 끝까지 유지된다. ,8
어부바,가정의달 소소하게 즐기며 가족끼리 볼만한 영화입니다,8
닥터 스트레인지: 대혼돈의 멀티버스,멀티버스와 오컬트의 조화. 제목 그대로 새로운 세계관에 대혼돈. 재미는 있는데 기존 닥터스트레인지와는 다른 영화 같네요ㅠㅠ,8
연애 빠진 로맨스,보지마세요!! 연애하고 싶어지니까 ㅠㅠ 너무 짧아서 아쉬웠던 두 배우 케미 좀 더 길게 보고 싶어요!!,8
"파리, 13구",거대한 도시에서 만남과 이별을 거듭하며 진정한 사랑을 찾아가는 외로운 사람들,8
우연과 상상,"큰 감동은 없었고, 다소 불편한 스토리도 있었지만, 삶을 돌아보게 만드는 메시지를 강하게 던져준다.",8
닥터 스트레인지: 대혼돈의 멀티버스,이젠 완다만 보면 눈물 좔좔.,8
우아한 세계,가족 구성원은 서로의 교집합을 유지할때만이 가족으로서의 의미를 갖는다. 그 밖에 있으면 같이 있어도 나누지는 못하는 법. ,8
닥터 스트레인지: 대혼돈의 멀티버스,베네딕트 컴버배치의 닥터 스트레인지를 오랫동안 보고 싶다.,8
닥터 스트레인지: 대혼돈의 멀티버스,재밌는 연출이 많았고 호러장면들은 호불호가 갈릴 것 같다.,8
민스미트 작전,"전쟁 역사상 가장 성공한 작전이라고 해도 그 안에 희생자가 반드시 존재하는 법. 이 영화는 그 희생자들의 애도에도 시간을 할애했다는 점이 마음을 움직였다. 작전 성공 후 이웬과 첨리가 이른 아침 계단에 앉아 모두를 살리진 못했다, 그러나 희생자가 없는 전쟁은 없다며 대화를 나누는 장면이 좋았다. 또한 기만작전의 가장 중요한 죽은 시체에 대한 태도와 애도 또한 본 받아야 할 것이다.",8
닥터 스트레인지: 대혼돈의 멀티버스,샘레이미의 이블데드 새로운 시리즈를 보는것같음막판에 절정임,8
니 부모 얼굴이 보고 싶다,결말까지가 예상이 되고 살짝 뻔한 스토리이긴 했지만 그래도 배우들이 다 연기를 잘 해서 몰입이 잘 됐다 특히 설경구의 변호 장면은 너무 슬퍼서 울었어요ㅠㅠㅠ,8
니 부모 얼굴이 보고 싶다,"다들 연기 넘 잘하셨는데,문소리 배우만 연기하는게 넘 어색해서  나올때마다 몰입이 안됨.옥의티 였음",8
닥터 스트레인지: 대혼돈의 멀티버스,볼만함볼만함볼만함,8
룩 어웨이,"저런 외모로 왕따당하는 설정이 말이 안될 정도이고, 여주 외모 하나로 빈약한 스토리가 잊혀질 정도..",8
닥터 스트레인지: 대혼돈의 멀티버스,오랜만에 영화 봤는데 재미있었어요,8
닥터 스트레인지: 대혼돈의 멀티버스,그럭저럭 볼만한데 1편이 더 재밌긴 하네요,8
배드 가이즈,부담없이 재밌게 볼수 잇는 정도이나 최고는 아니었습니다,8
닥터 스트레인지: 대혼돈의 멀티버스,옛적 샘레이미 스타일의 귀환 너무 반가웠습니다. 너무 마블적이지 않은것도 좋았습니다. 앞으로 많은 활동 하셨으면 합니다.,8
민스미트 작전, 눈에 보이지 않았던 그들의 이야기를 들을 수 있었던 영화,8
앵커,저런 병이 있다는게 너무 끔찍하다...,8
닥터 스트레인지: 대혼돈의 멀티버스,모성애는 마블의 장르도 공포로 바꾼다(?),8
콰이어트 플레이스,큰딸이 패급이라 볼때마다 짱나네,8
더 배트맨,"영화가 자아내는 분위기는 역대 배트맨 중 최고. 로버트 패틴슨의 불안정한 모습이 만드는 정서도 여타 배트맨 무비를 포함한 모든 히어로들과 다르다. 스스로를 복수라고 칭하는 배트맨의 정체성까지도 좋았지만, 복수를 넘어서는 과정이 너무 나이브한 게 아니었나. 토마스웨인에 대한 폭로가 폭로로 멈췄다면 복수의 동기를 잃은 배트맨은 어디로 갔을까 궁금해진다. 긴 러닝타임이지만, 자경단에서 히어로로 변모하기에는 너무 짧은 시간이다. 패틴슨의 다음 배트맨이 나온다면, 그냥 정의로운 영웅으로 완성된 배트맨이 등장할 것 같아서 아쉽다. 나는 배트맨이 평생을 혼란스러워했으면 좋겠다. ",8
닥터 스트레인지: 대혼돈의 멀티버스,재밌게봤지만 중간중간 잔인해서 인상써짐… 티비에서 기어나오던 일본귀신 링도 나오고 좀비도 나오고 좀 선넘은 장면도 많음. 호러스릴러영화임 ㅋㅋ이번 영화는 그냥 완다 너무 이쁘고 연기력으로 만족해야함..,8
닥터 스트레인지: 대혼돈의 멀티버스, 완다비전  보고 봐야  이해가  잘됨   ,8
나폴레옹,"원제가 &amp;lt;Waterloo&amp;gt;인데 왜 한국에서는 &amp;lt;나폴레옹&amp;gt;이라는 한글 제목으로, 그것도 4년이나 늦게 개봉하면서 영화팬들을 헷갈리게 한거지?  아직까지도 포털에서 워털루로 검색하면 아예 안떠. 주연인 로드스터이거 필모그래피로 검색해도 나폴레옹이 나와.",8
닥터 스트레인지: 대혼돈의 멀티버스,재밌는데 너무 잔인해서 깜짝 놀랐어요,8
닥터 스트레인지: 대혼돈의 멀티버스,이건 갑툭튀의 공포영화다…,8
닥터 스트레인지: 대혼돈의 멀티버스,항상 마블을 보면 거기에 대한 의미가 정확히 새겨져서 보는 이유가 있고 이번껀 소수의 희생이 필요하다 해도 무작정 실행하는게 아닌 타협해서 나아가는게 중요한데다 최대한 수단을 동원해 희생을 안시키게끔 해야된다 가 이 영화 핵심인듯 완다는 다크홀드에 타락되서 자식들의 애정들을 느끼고 싶어서 어긋난 행동을 보니 약간 안쓰러움 뭔가 어린 아이 보는 느낌 자기가 원하는걸 고집해서 해 끼치는 모습. 캐릭터성 소모는 개인적 마음에 안들긴 해도 베놈 이후 스토리 잘 만든건 이 영화 밖에 생각 안남 다른건 스토리 그지없기마련인데 이건 스토리 부분에선 신경 쓴거 같음,8
시작은 키스!,사랑은 우연을 가장한 필연이다,8
닥터 스트레인지: 대혼돈의 멀티버스,12세 이상 관람가가 아닌듯….,8
머니볼,야구를 숫자로 구현한다는 미친 발상.수학의 끝은 어디일까 라는 상상.,8
조디악,굉장히 긴 러닝타임 동안 볼거리는 많다.연기하며 몰입도..뿐만 아니라 포스터가 갖는 의의도 상당하다.,8
루이스 웨인: 사랑을 그린 고양이 화가,^ㅅ^ 냥냐냥 냥옹 냥 냐항,8
닥터 스트레인지: 대혼돈의 멀티버스,아이들과 너무 재미있게 봤네요.닥스 최고~,8
우연과 상상,각 에피소드 별로 다양한 감정을 불러일으킨다,8
랜드,자연과 사람  상처와 치유,8
민스미트 작전,실화만이 주는 감동이 또 있는 것 같아요. 말이 안되는 작전이라 생각했는데 실화라니 또 납득이 되더라고요. 그래도 역시 전쟁은 일어나서는 안되는 비극입니다.,8
봄날,잔잔하게 흘러가는데 재밌었음 송강호 주연의 우아한 세계도 떠오르고,8
링컨 차를 타는 변호사,매튜 매거너히 재평가 상승세가 이떄부터 였던것 같다,8
특송,다들 연기를 너무 잘 하고 박소담이 준비를 참 많이 한 것 같다는 생각이 드네요. 자동차씬들도 제작진의 연출과 촬영이 무척 돋보였습니다. 내러티브가 아주 탄탄한 편은 아니지만 킬링타임용으로 손색은 없습니다. ,8
민스미트 작전,찬찬히 쌓아가는 작전 내용이 흥미로웠음,8
나는 전설이다,영화 자체로는 훌륭하나 좀비 영화를 찾는 사람들은 실망할 수도 있는 영화,8
모범시민,깜딩아 니 딸은 소중하고 넘의 딸은 씌레기고?ㅋㅋㅋ깜딍이 총살 ㄱㄱㄱ,8
닥터 스트레인지: 대혼돈의 멀티버스,굳이..? 하는 연출들이 자주 나온다.공포영화 감독인건 알겠는데 아쿠아맨 감독도 호러감독 전문이었지만 굳이 그렇게 연출하진 않았다.문어는 그래픽티도 많이나고.,8
낙원의 밤,스토리는 뻔하지만  재밌게 봤다.주연배우가 신선하고 연기 훌륭하다. 전여빈씨 총격씬이 인상적,8
프리키 데스데이,초반 20분은 분명 개 잔인하고 무서운 공포영화였는데 점점 코메디로 바껴서 매우 혼란스러웠음. 그래도 킬링타임으론 충분했음 중간중간 엄청 웃기고. ,8
캐시트럭,"이 영화가 굉장히 독특한게, 케이퍼무비의 특징이 주인공의 관점이 아닌 빌런의 관점으로 진행됨. 범죄,복수,원맨액션 등등 굉장히 많은 장르와 어디서 본듯한 클리셰들이 범벅이 되있는데 꽤나 잘 버무러짐. 다만 주인공이 스타뎀이 아니라 리암리슨이였으면 더 어울렸을법한 영화.",8
십개월의 미래,최악의 미래에서 최선의 미래가 될 수 있을지.,8
소리도 없이,"돈을 쫓다 죽은 유재명이나 결국 아이를 돌려주려고 하다 인생 조진 유아인이나 납치당한 아이, 유아인 동생 다 참으로 불쌍한 인생이다 유아인이 납치당한 아이 집으로 보내줘도 납치범은 납치범일 뿐이란건가",8
그것,진짜 너무 재밌다. 공포장르 선호하는건 아닌데 이 영화는 ㅇㅈ,8
위크엔드 어웨이,평점 낮길래 기대 안한거치곤 나음. 상영시간 짧고 킬링타임용으로 낫 배드,8
이스케이프 룸 2: 노 웨이 아웃,"추리물을 많이 봐서인지, 영화초반부, 마지막 끝자락에 등장하는 인물들 이미 눈치채버려서 결말 짐작을 해버림 이에 큰 반전에 대한 흥미는 떨어졌지만, 나름 재밌게 봤음요 ㅎㅎ 근데 역시 시즌1이 더 재미난듯 :-)",8
닥터 스트레인지: 대혼돈의 멀티버스,"재밌긴한데, 음표전투 무엇..",8
닥터 스트레인지: 대혼돈의 멀티버스,오우?! 코믹함이 한스푼 들어간 호러장르라니... 너무 좋은데요?! 무엇보다 완다가 너무너무 이쁨! 완다랑 닥스의 미모랑 연기력에 눈호강!,8
원더풀 라이프,"삶의 마지막, 난 어떤 기억을 가장 추억할 수 있을까",8
닥터 스트레인지: 대혼돈의 멀티버스,닥3에서 만나요~,8
닥터 스트레인지: 대혼돈의 멀티버스,마법이 아쉽다....,8
